罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町清水,2018-10-18,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2018-08-20,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2017-04-01,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,大久保町西島,2018-08-31,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,二見町東二見,2018-03-22,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2018-04-13,19,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町住吉３丁目,2017-09-10,13,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町東二見,2018-03-24,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町東二見,2018-07-22,11,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町東二見,2018-08-30,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町西二見駅前４丁目,2018-03-04,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,魚住町清水,2018-02-25,07,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,二見町西二見,2018-05-24,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,西明石,282031,兵庫県,明石市,西明石南町２丁目,2018-09-03,16,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,西明石,282031,兵庫県,明石市,東藤江１丁目,2018-07-26,11,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,明石,西明石,282031,兵庫県,明石市,西明石東町,2018-05-15,00,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,西明石,282031,兵庫県,明石市,西明石東町,2018-10-10,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,朝霧町３丁目,2018-04-24,18,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,太寺１丁目,2018-08-06,16,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2017-12-10,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2018-03-24,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三木,本町,282154,兵庫県,三木市,大村,2017-08-03,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,2018-05-05,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加西,北条,282201,兵庫県,加西市,北条町栗田,2018-02-08,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加西,日吉,282201,兵庫県,加西市,島町,2018-06-20,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西脇,西脇中央,282138,兵庫県,西脇市,和田町,2018-05-21,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西脇,日野,282138,兵庫県,西脇市,富吉南町,2018-12-03,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2018-09-18,12,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町本町,2018-05-18,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,鳩里,282103,兵庫県,加古川市,加古川町粟津,2018-09-10,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,鳩里,282103,兵庫県,加古川市,加古川町北在家,2018-05-12,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,神野,282103,兵庫県,加古川市,神野町石守,2018-09-09,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町旭１丁目,2016-07-20,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2018-07-28,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2018-06-07,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町安田,2018-06-07,18,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町養田２丁目,2018-11-24,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町北野,2018-12-11,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2017-02-16,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町坂元北５丁目,2018-10-21,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町新野辺,2018-10-27,22,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2017-10-10,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2018-08-11,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2018-04-10,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2018-10-04,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家１丁目,2018-05-21,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家１丁目,2018-07-29,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2018-09-15,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2017-12-28,05,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2018-02-09,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,土山,282103,兵庫県,加古川市,平岡町高畑,2018-04-13,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,土山,282103,兵庫県,加古川市,平岡町山之上,2018-02-11,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,稲美,283819,兵庫県,稲美町,六分一,2018-05-26,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2017-12-17,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,神吉,282103,兵庫県,加古川市,東神吉町神吉,2013-10-01,00,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,志方東,282103,兵庫県,加古川市,志方町東中,2018-03-22,18,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2018-08-10,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2018-09-03,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,高砂,荒井,282162,兵庫県,高砂市,荒井町扇町,2017-12-20,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高砂,荒井,282162,兵庫県,高砂市,荒井町千鳥２丁目,2018-04-22,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,大手前,282014,兵庫県,姫路市,綿町,2018-10-13,08,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,姫路駅前,282014,兵庫県,姫路市,南駅前町,2018-01-29,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,姫路駅前,282014,兵庫県,姫路市,東駅前町,2018-11-24,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,市川台２丁目,2013-01-01,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,東郷町,2013-06-15,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,日出町２丁目,2018-05-12,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,宮上町２丁目,2017-12-30,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,白国１丁目,2018-11-19,16,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,城北新町１丁目,2018-03-31,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,増位本町２丁目,2018-11-19,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,飾西,282014,兵庫県,姫路市,西夢前台２丁目,2018-09-04,01,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2018-04-25,05,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2018-04-30,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2018-05-21,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2018-05-22,17,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,書写,282014,兵庫県,姫路市,書写,2018-05-25,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,林田,282014,兵庫県,姫路市,林田町下構,2018-02-10,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2018-12-14,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,安志,282014,兵庫県,姫路市,安富町安志,2018-01-24,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,安志,282014,兵庫県,姫路市,安富町安志,2018-08-26,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,安志,282014,兵庫県,姫路市,安富町長野,2018-01-29,15,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,大塩,282014,兵庫県,姫路市,大塩町,2017-11-15,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,大塩,282014,兵庫県,姫路市,大塩町宮前,2018-05-19,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区下野田４丁目,2018-02-09,07,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2018-03-10,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2018-03-09,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2018-03-28,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区思案橋,2018-06-17,22,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀西町１丁目,2018-09-14,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀宮町２丁目,2017-10-15,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区今在家３丁目,2018-10-25,19,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区城南町１丁目,2018-10-28,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
